pitch_id,pitcher_id,pa_of_inning,pitch_of_pa,inning,outs,balls,strikes,batter_side,pitcher_throws,pitch_type,pitch_call,rel_speed,spin_rate,tilt,rel_height,rel_side,extension,vert_break,induced_vert_break,horz_break,plate_loc_height,plate_loc_side,strike_prob,runner_on_first_id,runner_on_second_id,runner_on_third_id,post_runner_on_first_id,post_runner_on_second_id,post_runner_on_third_id,hit_type,play_result,direction,exit_speed,angle,distance,bearing,venue
d85e9579-f85a-4841-9b6e-54afe7fdfaa2,player_b,1,6,4,0,3,2.0,left,left,four_seam,foul_ball,93.9166365382283,2292.588897636671,10:30,5.664184343508941,-2.2906174182696404,5.791894363427437,-19.07282132185085,12.307489096030645,-15.898997508316112,3.2153196960632253,-1.052180066379351,0.042915042489767075,,,,,,,,foul_ball,69.14974781621899,51.23427517508731,-49.81811695926632,3.8791327195069765,64.5787009087583,Cheney Stadium
1c9b74a8-1d9d-470b-aefe-4670fcc16fd6,player_b,4,3,3,1,1,1.0,right,left,changeup,foul_ball,84.63012202124536,2150.9648022249926,9:45,5.265986163761401,-2.6698828031734245,5.8185391755937985,-31.897274525800086,5.658141796565476,-13.327251263568122,1.607844945807176,0.32795172757072627,0.5196248292922974,669344.0,681146.0,,669344.0,681146.0,,,foul_ball,-57.043961153457786,89.35069659478008,-11.893458697404341,10.186169495675818,-44.94886357959875,Las Vegas Ballpark
5666ae7f-2396-47fa-aeec-7027d0c26ee1,player_a,1,3,2,0,1,1.0,right,right,slider,in_play,84.14296999999999,2399.75016,7:45,5.4848,2.0915299999999997,5.2078,-45.13056,-4.77662,-8.42603,2.02932,-0.00679,0.9459169507026672,,,,,,,hard_ground_ball,out,-36.186743,95.78301,5.133514,89.75359,-37.451513,PrinceGeorge
feec1692-22c3-4f05-b117-8fa97ea64d5e,player_b,5,2,3,2,0,1.0,left,left,slider,in_play,79.29893694597527,2620.8513724135496,4:45,5.901921919770516,-1.8850701786152384,5.535151486980887,-49.7350777926526,-6.381103947669311,5.373731147393403,1.8576402065182585,0.20234381089985967,0.7878605127334595,666150.0,,,666150.0,,,soft_ground_ball,out,61.855138055520406,52.54327843718514,-59.17447001982553,2.028751235189192,21.670142438845534,Sutter Health Park
9ed5da71-95b4-4204-976c-bf929e404af3,player_a,2,2,4,1,0,1.0,right,right,cutter,ball_called,89.18922099999999,2534.962517,1:15,5.566668,1.426674,5.776636,-31.742282,3.655277,-1.257577,1.507954,-1.139994,0.02022002637386322,,,,687401.0,,,,,,,,,,The Diamond
82720fb0-2365-47f3-8e90-3edfbf687f28,player_a,2,1,4,0,0,0.0,left,right,four_seam,ball_called,93.09313,2529.0272029999996,2:00,5.40892,2.30194,6.15263,-25.75373,6.07235,10.556470000000001,2.04695,-0.98105,0.3041768968105316,677588.0,,,686659.0,,677588.0,,,,,,,,CanalPark
3f2666c3-f61a-4480-ae18-2bc32dfdff2b,player_b,2,4,2,0,0,2.0,right,left,four_seam,in_play,92.45042024549977,2279.4102292248162,10:30,5.724737427334581,-2.1347854588672113,5.605969751421245,-16.621544052366236,14.23100569348859,-5.633422141632455,1.8435644233272748,0.305797343350439,0.748426616191864,669450.0,,,,669450.0,,medium_ground_ball,out,3.0347435488729153,64.18557950139004,-11.859879621227774,8.534819337012488,0.23017284780965244,Greater Nevada Field
ccdbc7e3-25ff-458c-b21e-2722610176f7,player_a,2,1,5,1,0,0.0,left,right,changeup,ball_called,87.31102000000001,1891.252115,2:45,5.45318,2.20433,5.68838,-34.23739,2.60813,16.15908,2.48288,1.17694,0.27454689145088196,,,,666310.0,,,,,,,,,,CanalPark
f77eabe9-0db0-4bd9-b538-dd65520aaa85,player_a,4,7,6,1,3,2.0,right,right,four_seam,ball_called,94.63130199999999,2500.7539930000003,1:30,5.591799,2.23887,5.851572,-24.790575,6.105847,8.311972,3.684549,-0.340905,0.08649175614118576,686531.0,676811.0,,693307.0,686531.0,676811.0,,,,,,,,The Diamond
a8360551-ff43-4ffa-8035-b4837a7f84e4,player_a,5,3,4,2,0,2.0,left,right,curveball,in_play,84.496451,2486.640603,7:15,5.587978,1.7275930000000002,6.125001,-51.779059000000004,-12.270359,-13.573193999999999,2.091325,0.024701,0.8783193826675415,,,,,,,hard_line_drive,error,-1.338477,109.880181,16.857263,363.134252,-1.450502,UPMC Park
b2341efe-dde2-4fd8-8509-a8032b3178c5,player_b,2,2,7,1,0,1.0,right,left,changeup,strike_called,84.49245560367557,2050.9261009645634,10:00,5.401988821164869,-2.49035825479116,5.687587550707129,-36.64168859171464,1.9036558712167204,-19.995445767657113,3.5087329534211316,-0.010880841130092146,0.2913340926170349,,,,,,,,,,,,,,Sutter Health Park
61d01934-2add-4b6c-996a-91e2042504ea,player_b,6,1,6,2,0,0.0,left,left,slider,strike_called,81.8895598543453,2725.3888373217187,4:45,5.349110775533799,-2.488270995014312,5.712385279322214,-40.92302142990135,0.505535129478722,6.50477278002662,2.438194535612019,0.743884055601756,0.8549614548683167,671083.0,666150.0,645444.0,671083.0,666150.0,645444.0,,,,,,,,Sutter Health Park
c9d4d589-3b28-4917-a2f7-15e2c1a8187b,player_a,1,5,2,0,2,2.0,right,right,four_seam,ball_called,94.246534,2484.0537010000003,1:45,5.505884,2.320547,5.633236999999999,-20.163855,11.013103,12.214696,3.729781,-0.907759,0.015268596820533276,,,,,,,,,,,,,,The Diamond
7884a65f-99fe-4580-ad85-d2f8b5b8b724,player_b,4,3,4,2,1,1.0,right,left,changeup,in_play,86.03164710312656,2097.3642557428802,10:00,5.435764989315489,-2.439150968236029,5.845855973884053,-26.2344211944906,9.570555706367283,-10.834140447987348,2.0941949671472453,-1.0074660000158928,0.45955145359039307,678636.0,,,678636.0,,,medium_ground_ball,out,-34.3929639143361,64.537347018663,-9.980410481322664,13.141532574500435,-24.040063416790318,Smith's Ballpark
3fc0a92c-7ef9-43ae-8871-e0e6485927b9,player_a,5,1,2,2,0,0.0,right,right,four_seam,strike_swinging,93.84757599999999,2510.851706,2:00,5.470865,2.321263,5.915182,-24.306555,7.215035,9.395139,2.933419,-0.416209,0.9715864062309265,650700.0,,678009.0,676748.0,,650700.0,,,,,,,,The Diamond
37f0b644-920c-415a-8480-c460950e03a4,player_b,1,2,1,0,1,0.0,right,left,four_seam,foul_ball,92.77207680899373,2327.9860462495863,10:45,5.8183961219082025,-2.334781274298929,5.472941675595366,-16.947947030682425,14.947372940448748,-10.09934349156371,2.117343635023282,0.002347007480651926,0.9786036610603333,,,,,,,,foul_ball,95.36503411541821,70.67069421543877,65.7342933439589,165.20370122081377,105.53161497439116,Sutter Health Park
e44368b1-0cc7-42e4-9477-24d4abc2c8fb,player_a,2,3,1,1,1,1.0,right,right,slider,strike_called,84.16668,2488.32985,8:30,5.419569999999999,2.36112,5.16808,-45.366769999999995,-2.98684,-14.20463,2.37415,-0.87967,0.6558471322059631,,,,,,,,,,,,,,HadlockField
b95f201c-868d-40ac-9068-fb4ce69b1e80,player_b,2,3,3,1,2,0.0,right,left,slider,strike_called,78.96725222187179,2589.224630312413,4:45,5.780423529061789,-2.32741757890753,5.646869731011604,-48.12478132536163,-4.06565225823526,3.608313324970753,2.142607154939396,-0.24781369731122818,0.9704012274742126,,,,,,,,,,,,,,Sutter Health Park
7f5b3445-4762-4370-a771-3ddd1a0e96d7,player_b,5,1,4,1,0,0.0,left,left,slider,strike_swinging,78.46254236735126,2524.5429366387075,4:30,5.843657221848202,-2.123685183560895,5.494650851201989,-47.691609872456056,-2.9131004847075803,11.658209573105312,1.9438622418758522,0.20478416122047946,0.9035108685493469,,656943.0,,,656943.0,,,,,,,,,Sutter Health Park
16c01248-9368-47fe-8a65-821ead6bad5b,player_a,6,3,2,2,1,1.0,right,right,curveball,ball_called,82.36053,2244.459905,7:00,5.537310000000001,2.13133,5.4594,-55.27725,-12.75307,-7.65682,3.9708,0.38441,0.01807088404893875,669002.0,,678894.0,,,,,,,,,,,NaturalGasField
6282826e-532b-4494-95a7-fee72670f910,player_a,7,3,1,2,1,1.0,right,right,four_seam,foul_ball,93.30006999999999,2469.087981,1:30,5.472485000000001,1.980933,5.998241,-22.26648,10.180182,9.20957,1.70468,-0.475193,0.674446165561676,,,,,,,,foul_ball,58.258484,61.993516,40.822211,184.174329,65.568321,UPMC Park
13fdb808-400f-406d-83ba-212228f7f294,player_a,1,4,7,0,2,1.0,right,right,cutter,strike_swinging,85.94967,2353.677,6:15,5.61005,2.256326,5.654548999999999,-39.631729,-1.5998569999999999,-1.587875,1.215358,-0.034399,0.028098752722144127,,,,676627.0,,,,,,,,,,The Diamond
cd47eadf-01ba-4d65-a40f-a0e430d23697,player_a,4,3,2,1,1,1.0,right,right,four_seam,strike_called,93.047933,2655.385212,1:45,5.5711580000000005,2.30793,5.68025,-18.595051,13.8323,12.231497000000001,2.780929,-0.916667,0.6414977312088013,665846.0,671271.0,,665846.0,671271.0,,,,,,,,,The Diamond
064b312c-716a-4089-adfe-67ec56332e7e,player_a,2,3,4,0,1,1.0,left,right,four_seam,ball_called,91.94548499999999,2421.8982570000003,1:45,5.627537,2.352631,5.807528,-20.739249,12.366892,13.480372000000001,2.353987,1.407963,0.028494300320744514,669224.0,,,685313.0,669224.0,,,,,,,,,The Diamond
811d2cea-86ac-41fc-8a2f-34bc820ebbbd,player_a,1,3,2,0,0,2.0,left,right,curveball,ball_called,85.05071699999999,2515.421389,7:15,5.601554,2.253107,5.6389949999999995,-49.738535,-11.204049000000001,-13.442287,1.044174,-1.116638,0.002355176955461502,,,,,,,,,,,,,,The Diamond
e5290bba-0a87-4f44-b6bf-a488353513fd,player_a,2,1,2,1,0,0.0,right,right,four_seam,foul_ball,93.763229,2550.54629,1:45,5.652374,2.025456,5.8515559999999995,-22.091586,9.790241,12.554671,2.857801,-0.133396,0.979708731174469,,,,,,,,foul_ball,150.989373,74.002117,24.050902,206.111921,151.64222,The Diamond
3ea8cecf-d867-4536-bd4f-0d05e0ca939d,player_a,5,3,2,1,1,1.0,left,right,changeup,ball_called,88.85204399999999,1927.064291,2:00,5.458694,2.475443,6.010365999999999,-32.188333,3.205133,13.303996,3.747696,1.419356,0.0013344803592190146,671117.0,686639.0,687714.0,690987.0,671117.0,686639.0,,,,,,,,The Diamond
06b5d868-3d58-43f0-9c81-c72e5a2c6338,player_a,1,1,1,0,0,0.0,right,right,four_seam,strike_called,93.9634,2548.942722,1:45,5.8227400000000005,2.15172,5.90803,-19.84711,11.76277,12.63878,3.39506,0.01256,0.6419976949691772,,,,669707.0,,,,,,,,,,NaturalGasField
42886f02-ac19-49eb-813a-f6487a48d61a,player_a,1,3,5,0,0,2.0,right,right,slider,in_play,85.58701,2549.5337259999997,8:00,5.69853,1.9073900000000001,5.53942,-47.88397,-9.134400000000001,-15.61531,1.90536,0.04865,0.6383892297744751,,,,,,,medium_line_drive,out,-14.010811,95.40911,6.280271,183.63143,-16.112481,CanalPark
d22096f3-be72-42c5-9161-9e54a2e8f77d,player_a,4,4,7,2,1,2.0,left,right,curveball,ball_called,86.741248,2581.541902,6:45,5.544726,2.261341,5.929685,-53.201797,-15.251436,-4.241563,-0.503418,-1.735339,0.0002232210972579196,660631.0,0.0,0.0,0.0,660631.0,0.0,,,,,,,,The Diamond
3b2fda83-aedf-4740-9253-51f9d1868b75,player_a,6,5,1,2,2,2.0,right,right,four_seam,ball_called,94.79938,2455.3600269999997,1:45,5.67447,2.01306,6.06305,-20.73611,10.420969999999999,12.57426,2.36444,-0.87194,0.7069733738899231,,676667.0,666906.0,,,,,,,,,,,FNBField
228f0f50-1bd6-4589-9801-81402022e17c,player_a,2,1,5,0,0,0.0,left,right,changeup,strike_swinging,85.256918,1762.057442,2:00,5.388701,2.3885590000000003,5.988463,-37.21465,1.437499,13.171013,1.637669,-0.390064,0.552681028842926,672823.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,Delta Dental Stadium
1ab83840-704d-47d7-882b-c062262c49f6,player_b,2,4,2,0,2,1.0,right,left,four_seam,in_play,94.4630304487068,2336.1097741935882,10:30,5.621006874898108,-2.5527328765514494,5.587389038513643,-14.079831611527405,15.515004635261125,-9.96380485396688,3.5014065434873802,-0.5171591836444163,0.24890904128551483,608577.0,,,,,,hard_fly_ball,home_run,1.8941889387303523,106.04018844757962,34.704318809760096,424.6756426803277,10.552492230997359,Southwest University Park
7366b03c-8f87-4c59-a9f9-66cec436d68f,player_b,4,2,5,1,0,1.0,right,left,slider,strike_called,80.93541944260144,2806.6382902179917,4:45,5.71664962540897,-2.1749912032472176,5.598965146795394,-41.19874368627653,0.7870008140132536,8.183358743864398,1.7242838687383109,-0.5760537385076174,0.5258938074111938,,,665923.0,,,665923.0,,,,,,,,Sutter Health Park
a4041a1e-43bb-4956-ab1c-a5460d6b466c,player_a,2,5,2,0,3,1.0,right,right,four_seam,in_play,92.35337,2555.855783,1:30,5.59501,2.2980799999999997,6.11551,-23.725579999999997,8.94797,8.30185,3.21469,0.03986,0.8658471703529358,,663923.0,,678894.0,,663923.0,medium_line_drive,single,-6.742487,96.41744,7.882804,180.56606,-6.286924,NaturalGasField
d370c5b8-891a-4fc0-83a6-522e0bd84ed3,player_a,5,3,3,2,0,2.0,right,right,slider,strike_swinging,86.0826,2504.674103,8:30,5.50613,2.19691,5.152089999999999,-42.74713,-3.82713,-15.23296,2.35642,-1.00691,0.24123479425907135,693409.0,,681393.0,,,,,,,,,,,PrinceGeorge
feb86a72-bd4f-4e54-b651-bdf51bec86ee,player_b,3,1,7,1,0,0.0,left,left,slider,ball_called,79.9344334526071,2721.0709235695936,4:30,5.361054432571496,-2.463976122552005,5.737520698152628,-44.197244464008904,-1.0394413337841921,7.2687963127293465,1.4926900081555752,1.89011431592256,0.0017174769891425967,675656.0,,,675656.0,,,,,,,,,,Sutter Health Park
42e17922-89ab-49dc-a546-e05b2802ae35,player_a,5,3,5,1,0,2.0,left,right,curveball,ball_called,86.87046000000001,2433.24186,7:15,5.503159999999999,2.17413,5.56222,-51.43134,-13.08141,-11.39754,2.46562,0.94203,0.5670929551124573,,,678021.0,,,678021.0,,,,,,,,HadlockField
0720330f-16b4-4e31-82b8-e2757a7776fd,player_a,4,1,2,1,0,0.0,right,right,slider,ball_called,85.692511,2506.843049,6:15,5.3551020000000005,2.498862,5.558072,-35.967786999999994,2.029105,-8.387041,-0.059989,-1.68474,0.0013057172764092684,665846.0,671271.0,,665846.0,671271.0,,,,,,,,,The Diamond
27c25f65-6371-4f8d-8175-90ab395c7e61,player_b,10,4,2,2,1,2.0,right,left,four_seam,ball_called,95.16604358485552,2355.892785192301,10:30,5.769789130560566,-2.121617201847023,5.511854358761541,-16.99286701011075,12.47067796545787,-10.869331901031597,3.9939932048838664,-0.455454278343096,0.0045698778703808784,669087.0,592714.0,628451.0,669087.0,592714.0,628451.0,,,,,,,,Dell Diamond
f9574bd1-5c6b-475b-b097-5780f9d07cf5,player_b,5,1,1,1,0,0.0,right,left,changeup,ball_called,86.53894543923813,2284.6987846465704,10:00,5.4448330861461995,-2.381001828235189,5.779208857886653,-23.955756765916732,11.633438741107962,-9.485602495466956,1.2950572741720308,-0.2747367998720218,0.08666108548641205,660707.0,,668723.0,660707.0,,668723.0,,,,,,,,Isotopes Park
94e17bed-8904-47b5-881a-da3b6d4c01f2,player_a,1,4,2,0,0,2.0,right,right,slider,strike_swinging,85.25274999999999,2508.676827,8:45,5.605840000000001,2.1819499999999996,5.65547,-40.42545,-0.72219,-16.59941,1.43363,-0.74226,0.01879306323826313,,,,,,,,,,,,,,FNBField
3dcd4f3e-41a0-4c38-ab78-5ad4babbe557,player_a,2,2,1,1,0,1.0,right,right,curveball,strike_called,84.54535999999999,2480.18314,7:00,5.682911,2.311925,5.938624,-50.494187999999994,-11.429889000000001,-10.179727,2.663763,0.294843,0.9819098711013794,,,,,,,,,,,,,,The Diamond
8d1714ad-9b3d-4e24-973c-c73ce3e2561e,player_a,3,2,4,2,1,0.0,left,right,four_seam,strike_called,91.085551,2497.064069,1:45,5.4655700000000005,2.114535,5.782616,-21.188415000000003,12.495341999999999,8.99703,2.32104,0.739183,0.9561938047409058,,,,,,,,,,,,,,The Diamond
dc3bf051-e9db-4e79-8753-55c7da3ae323,player_a,1,5,5,0,1,2.0,right,right,four_seam,foul_ball,92.36391499999999,2480.0053070000004,1:45,5.546612,2.016797,5.8281659999999995,-20.195941,12.56406,10.631748,3.153832,0.030935,0.7913926839828491,,,,,,,,foul_ball,,,,,,The Diamond
f165a82f-e409-4c14-bc45-c492d182357e,player_b,3,3,9,2,2,0.0,right,left,four_seam,foul_ball,94.07496609081248,2209.539892026348,10:15,5.540660608712202,-2.398144994907972,5.771794335184271,-17.442273625285033,13.647477178285573,-13.067950234438113,3.184195364120847,1.0076912692699622,0.1823311746120453,,,,,,,,foul_ball,135.5411161620275,51.99848869216809,52.59754085889612,122.88439256668406,141.55221410850913,Sutter Health Park
ac33d2a1-cbc6-4e20-9fcf-07dc54e099e6,player_b,4,2,6,1,1,0.0,left,left,four_seam,strike_swinging,94.50874199821214,2326.6661939702167,10:30,5.612908981375938,-2.126290348631579,5.724956410417407,-19.10809184687126,11.701838519124468,-17.81375488204881,2.7519691171538625,0.3870907734202054,0.9840134978294373,666150.0,645444.0,,666150.0,645444.0,,,,,,,,,Sutter Health Park
42b4f29d-5499-4ecc-ac06-441fe7bdec4e,player_b,2,2,2,1,0,1.0,left,left,slider,strike_swinging,80.20271550377291,2767.742045087073,4:45,5.727593944106375,-2.147874646270465,5.867687281520534,-45.66874113024091,-4.14415358758475,12.396270273268566,0.5603660326983388,1.5399999168261187,0.002158349147066474,,,,,,,,,,,,,,Smith's Ballpark
64a1face-cee7-4fa9-aee5-0d1cb8181f75,player_a,1,5,1,0,2,2.0,left,right,curveball,strike_swinging,85.62909699999999,2687.114371,7:00,5.616683,2.257101,5.817958,-48.793513999999995,-10.596094,-10.369857999999999,0.403779,-1.363137,0.0029009860008955,,,,,,,,,,,,,,The Diamond
2f7d23e9-b158-4b60-ba03-ab746573230a,player_b,2,3,4,1,0,2.0,left,left,four_seam,ball_called,95.0577185656305,2234.928861604051,10:30,5.629674915426354,-2.2702545775759932,5.483065744084374,-19.175762522934985,10.920029030164311,-14.486936508363538,2.3682230152727852,-2.0388410036719984,0.0021647317335009575,,,,,,,,,,,,,,Sutter Health Park
a95e6333-3dd1-4e06-a6bf-fc17d6459574,player_b,4,2,1,2,1,0.0,left,left,slider,ball_called,80.99382918152615,2805.039137738763,5:00,5.755601141546811,-2.178596272933932,5.610516995493773,-43.247644105040386,-1.6237216957021017,6.796826670925952,1.6026343241091503,-0.19431627628054393,0.45823901891708374,,,676857.0,,,676857.0,,,,,,,,Sutter Health Park
0dc2f61d-0fc5-420d-9898-c56f4e7dcc87,player_a,2,3,2,0,1,1.0,right,right,curveball,ball_called,87.084442,2710.457085,6:30,5.371605,2.543711,5.9152,-46.419368999999996,-8.642817,-7.121538999999999,0.204538,-0.795428,0.017368150874972343,,,666126.0,,,666126.0,,,,,,,,The Diamond
9a1d6fa6-43ae-4ec5-91cf-5075caaf2867,player_b,1,4,5,0,2,1.0,right,left,four_seam,ball_called,91.83284378516045,2341.0895184567944,10:15,5.60740928884705,-2.2618196819592846,4.8353295462295325,-18.12943210272614,13.383731480874083,-11.277270063593436,3.2484363455067133,-0.6369406697868328,0.4693988859653473,,,,,,,,,,,,,,Greater Nevada Field
1443ecc3-aa31-46a9-8039-49d4dba21e75,player_a,6,4,2,2,1,2.0,right,right,curveball,ball_called,85.389721,2463.881283,7:00,5.623417,2.261657,5.584816,-48.925208999999995,-11.140399,-6.526154,3.840928,1.470578,0.0008054920472204685,676748.0,,650700.0,,,,,,,,,,,The Diamond
db515052-58b6-49ad-a0c9-9a896a48df69,player_b,1,3,2,0,1,1.0,right,left,slider,strike_called,77.69899436777246,2547.0447509808964,4:45,6.009356212933568,-2.1066300917634684,5.42696304218409,-48.49061180871527,-3.000666170302562,14.066247382775325,3.229589706495181,0.012780775698566615,0.8958526253700256,,,,,,,,,,,,,,Sutter Health Park
c84c7bf4-53e7-4d10-88c6-bf2b3e5788e5,player_a,2,2,2,1,0,1.0,right,right,slider,strike_swinging,83.695729,2561.767026,7:00,5.608954,2.221244,5.754974,-43.667603,-4.126558,-10.611499,1.046176,-1.202221,0.002425344428047538,,,,,,,,,,,,,,The Diamond
3e132fed-9502-4097-8ce0-1b34a55c9165,player_b,3,6,3,2,2,2.0,right,left,changeup,in_play,84.31255566211439,2189.7134235450303,9:45,5.342020437334471,-2.5385929062771715,5.806072948342065,-34.27617185201715,4.0301144030040525,-18.878823966432545,1.203326717776152,-0.1787841557668625,0.03663206472992897,,,,,,,medium_line_drive,out,-20.51582368230161,93.20339635256695,18.349290625994215,297.00655942451664,-25.853124557136447,Sutter Health Park
9f835a29-2500-4ce1-aaae-286e0c29af8f,player_b,1,1,4,0,0,0.0,left,left,four_seam,in_play,92.94301844028305,2328.8614231295205,10:45,5.800772832606789,-2.1887295993680342,5.675336918723349,-16.83622966807741,15.037549645313305,-13.91033479964344,1.9110791606252422,-0.6282257304133768,0.8118429183959961,,,,676782.0,,,bunt,single,33.27682226327058,50.0839424975467,-29.18956554208038,5.642847110216428,25.678456925223443,Sutter Health Park
b9154fe0-2c23-45ca-b41b-f45b7810268e,player_a,5,1,4,2,0,0.0,left,right,four_seam,ball_called,92.984344,2463.466586,1:15,5.466306,1.7874599999999998,6.167126,-24.019128000000002,8.445566,5.619976,3.606172,1.100696,0.019051648676395416,,,672779.0,,687823.0,,,,,,,,,The Diamond
89cf2a5d-707f-42be-97c8-a5da5a2eeec3,player_b,3,1,3,1,0,0.0,right,left,four_seam,foul_ball,93.7262798061665,2378.919637797308,10:30,5.662154140312278,-2.172818891332377,5.80646180430709,-16.223377835563603,15.425298358823957,-10.530433615099772,2.917659534085487,-0.4456279229786211,0.9621228575706482,,656695.0,,,656695.0,,,foul_ball,127.58504161638058,74.51476561120485,42.6449823173769,206.87140015254792,133.4462070313783,Sutter Health Park
e856d4b3-3c3a-4248-96a6-0ebc35a0cbd6,player_b,5,3,5,2,1,1.0,right,left,four_seam,foul_ball,95.2621186222687,2128.6705442415614,10:30,5.692427501484119,-2.1121534241435764,5.789818266075865,-16.39236225507714,12.712610729749244,-7.234523779877568,2.15908607538541,0.13139718417632276,0.9614368081092834,605504.0,,683021.0,605504.0,,683021.0,,foul_ball,53.52456295445142,89.66798395890756,60.947482088511556,243.39684676728197,71.34084169124903,Smith's Ballpark
8d36d768-ae4c-479a-a7ff-f9bbdec975e7,player_b,3,4,6,0,2,1.0,right,left,changeup,foul_ball,84.47669756150462,2154.176571820376,9:30,5.32652082634408,-2.391706896704988,5.986209828982329,-31.979940419237586,6.688377290697711,-18.416411532417335,1.3989936897845352,0.32074856666392165,0.1514454483985901,666150.0,645444.0,,666150.0,645444.0,,,foul_ball,62.128290012354725,81.64841046508157,60.4487525078471,222.88960026746713,74.11195903748488,Sutter Health Park
fa9288aa-5cf3-4660-9092-7fd48c8fd454,player_a,5,4,2,1,2,1.0,right,right,four_seam,strike_called,93.90772999999999,2442.1185259999997,1:15,5.691020000000001,1.9169699999999998,6.08521,-19.26298,12.10852,8.62645,1.93179,-0.61318,0.8569645285606384,,686758.0,,,686758.0,,,,,,,,,NaturalGasField
7b89bb9b-274a-4fd2-ad65-7fd6fa64e37d,player_b,2,6,1,0,3,2.0,right,left,slider,ball_called,79.96347039158208,2832.1819346056755,5:00,5.659419856350767,-2.1512386842861284,5.8137513840709225,-47.47299889100098,-5.2481781297758845,11.397212729656127,0.5999447672151234,0.9615767936825412,0.0025204000994563103,,,621005.0,668723.0,,621005.0,,,,,,,,Isotopes Park
00f6ff6d-2f20-42aa-9fdc-179ea2deecdb,player_b,2,1,1,0,0,0.0,left,left,four_seam,ball_called,93.83433174523041,2275.1114570931513,10:30,5.732961363595254,-2.2112679980405536,5.5428360868745274,-15.664789274480913,15.394246369235297,-12.4788922168673,2.482929615491382,-1.1075442965509876,0.17849920690059662,676857.0,,,676857.0,,,,,,,,,,Sutter Health Park
afd592f4-1299-4c85-982d-28d1dbf5bd74,player_a,2,2,2,0,0,1.0,right,right,slider,strike_swinging,83.757458,2500.9784750000003,7:30,5.47205,1.708844,5.879478,-43.200644,-3.4764019999999998,-10.885297,1.859735,-0.93137,0.2844651937484741,,669002.0,,,669002.0,,,,,,,,,The Diamond
9ce927a3-0daf-4ea0-8455-e16cbea45636,player_b,5,5,3,1,2,2.0,right,left,four_seam,foul_ball,93.59242497409873,2411.856966281841,10:15,5.44892993686461,-2.405576608834172,5.577924813085939,-16.421371855368868,14.326040258857777,-11.599514430525634,3.234244309079073,-0.25387660424474434,0.5679963827133179,669352.0,675662.0,,669352.0,675662.0,,,foul_ball,157.1621466719763,72.48532058478567,43.364121338195616,243.39544341337412,157.1010459894156,Dell Diamond
6e0a28dd-bb59-40ba-a313-b3ee13046542,player_a,2,1,1,1,0,0.0,left,right,curveball,strike_called,82.06097,2310.927972,7:30,5.63835,1.72167,5.6784,-57.013709999999996,-14.36686,-14.87812,2.51165,0.05435,0.9870975613594055,,,,,,,,,,,,,,PrinceGeorge
2aa7dc2e-56ea-4d6a-856e-789968c167d9,player_a,3,3,3,0,1,1.0,right,right,slider,ball_called,84.368674,2449.6252130000003,7:30,5.516346,2.39087,5.7454909999999995,-42.203258,-3.093047,-10.706685,2.232545,1.058617,0.40645313262939453,686531.0,,,686531.0,,,,,,,,,,The Diamond
a4f47a87-e042-4a76-975c-a688307080ff,player_a,1,2,3,0,1,0.0,left,right,cutter,ball_called,82.973626,2434.4042130000003,7:15,5.36185,2.2443370000000002,5.832873,-40.315139,0.789472,-1.497901,1.4282,-1.62642,0.008408237248659134,,,,,,,,,,,,,,Delta Dental Stadium
5e6e2c88-06c9-45fd-99eb-6b18c3ff42f6,player_a,5,1,4,2,0,0.0,right,right,slider,strike_called,82.66273,2447.658222,8:15,5.52697,1.93713,5.61792,-45.20608,-3.90813,-11.22288,1.94358,-0.0146,0.9137879610061646,686251.0,686452.0,,,,,,,,,,,,FNBField
077eaf4e-7681-4e03-9013-ab2841dcf964,player_a,3,6,3,2,3,2.0,left,right,four_seam,strike_called,96.81188,2674.545342,1:45,5.3669199999999995,2.37193,6.16328,-16.91057,13.25239,14.01617,1.82995,-0.40092,0.7727053165435791,,,,,,,,,,,,,,HadlockField
8c2d3ff9-de1b-403a-81c9-3cfd52280230,player_a,1,1,4,0,0,0.0,left,right,curveball,strike_called,82.53308,2332.789609,7:15,5.72862,1.66414,5.46387,-53.21331,-11.34681,-10.706669999999999,2.74687,-0.10795,0.986976683139801,,,,672779.0,,,,,,,,,,NaturalGasField
a7397111-afe9-4269-bf8d-3f4c684b5da5,player_a,3,2,1,2,0,1.0,left,right,four_seam,ball_called,95.58163599999999,2579.461529,1:45,5.691425,2.121726,6.159591,-17.783708,12.749075999999999,14.639446,1.439181,-1.22888,0.006194833666086197,,,,,,,,,,,,,,The Diamond
fc928c7b-9159-4d12-9bf9-d5c7a36d2a89,player_a,3,3,1,1,1,1.0,right,right,four_seam,strike_swinging,92.847426,2517.422231,1:45,5.432609,2.43114,5.901296,-15.173279,17.17771,8.679221,3.029743,0.15352,0.9098758697509766,,,,,,,,,,,,,,Delta Dental Stadium
ee60dfad-367f-4533-bb1e-b3ee38bfcf0c,player_a,2,1,4,0,0,0.0,right,right,four_seam,strike_called,93.11688,2428.851438,1:30,5.57429,2.17381,5.9216999999999995,-19.267239999999997,13.21729,13.538350000000001,2.25872,-0.73919,0.9207848906517029,687401.0,,,687401.0,,,,,,,,,,PrinceGeorge
